finess,finessgeo,coordxet,coordyet
310789144,310796198,573780.9,6280873
310030788,310796248,547564.4,6258901.2
310002977,310796255,581113.3,6277369.4
310796263,310796271,577647.4,6276567.4
310782446,310796297,569080.3,6275860.3
310782446,310796305,569080.3,6275860.3
310026067,310796313,578628.3,6269854.7
310783022,310796628,576036.6,6280565.3
310783022,310796636,575316.4,6281121.8
310783022,310796693,571272.7,6280272.9
310024419,310796750,586119.9,6279055.6
310000617,310796768,503071.6,6190269.8
310000617,310796776,618542.8,6262095.5
310024419,310796800,513897.1,6226308.3
310780754,310796859,571855.6,6278397.7
310780754,310796891,557978.2,6273810.5
310780754,310796917,575838.3,6251606.4
310795232,310797139,573904.2,6292981.6
310795398,310797204,577647.4,6276567.4
310792650,310797212,577476.8,6276435.8
310781406,310797402,573644.8,6279141
310794441,310797485,572160.1,6278635.6
310797493,310797501,573797,6279423.8
310797519,310797527,571978.1,6278544.8
310797568,310797550,564909.1,6284791.8
310797568,310797576,572159.1,6278635.3
310002118,310797584,574115.6,6279207.4
310797782,310797790,502889,6233425.5
310797394,310980255,572160.1,6278635.6
310794441,310980289,580317.4,6284534.7
310794490,310981501,565579.9,6264691.4
320780117,320000086,504636.5,6284272.6
320780125,320000094,505791.8,6285856
320780133,320000102,489692.7,6320986.7
320004310,320000110,511865.9,6309092.4
320780158,320000128,528620.7,6283099.9
320780174,320000144,530919.9,6266353
320780182,320000151,528760.5,6294430.1
320780190,320000169,489999.4,6271436.5
320780208,320000177,455904.9,6300016.2
320780216,320000185,482292.5,6299409.1
320783707,320000698,490135.9,6272197.9
320005440,320001043,505442.3,6285670.7
310000633,320001050,489999.4,6271436.5
750806598,320001068,505482.3,6285863.6
320780125,320001084,489786.6,6271766.1
320780208,320001092,455904.9,6300016.2
320000599,320001118,505677.2,6287163.7
920028560,320001159,529349.3,6294737.6
320001142,320001167,464893.4,6293036.7
320001175,320001183,521201.6,6285522.3
320001191,320001217,505021.2,6285032.7
320001225,320001233,506498.4,6288049.4
320002918,320001258,505528.9,6285712.1
320001241,320001266,505590,6286257
320001274,320001282,505057.8,6286078.6
320001290,320001316,505477,6286313.2
320001324,320001332,505680.2,6286236
320001340,320001357,505263.9,6285647.9
320001365,320001373,505703.4,6287292
320001308,320001399,505277.2,6287323.1
320001381,320001407,505922.6,6284720.3
320001431,320001456,466418.4,6320778.9
320001464,320001472,493003,6304329.2
320001514,320001522,453493.6,6319839.4
320001530,320001555,536988.6,6293533.6
320001563,320001571,488875,6321054.8
320001613,320001621,489009.8,6320504.7
320001662,320001670,466905.8,6311136.4
310000633,320001688,489117.1,6321546.3
320001696,320001704,467007.7,6311144.2
320001712,320001720,466963.7,6310985.6
320001746,320001753,449075.2,6312005.6
320001738,320001779,504636.5,6284272.6
320001761,320001787,512170.7,6308822.2
320001795,320001803,511953.4,6308390
310024419,320001829,505684.3,6284432.5
320001811,320001837,512084.8,6308399.7
320001845,320001852,512154.4,6308391.2
320001860,320001886,528622.1,6283236.4
320001894,320001902,528594.3,6283095.2
320001944,320001951,477884.6,6313181.7
320001977,320001985,443970.8,6302479.7
320001993,320002017,545250.1,6281258.6
320002025,320002033,545105.3,6281057.2
920026093,320002058,505483.5,6285620
320002041,320002066,544892.2,6281347.5
320002074,320002082,495512,6298734.5
320002090,320002116,509061.3,6317901.2
320002124,320002132,509545.2,6317860.3
320002165,320002173,531644.5,6265615.7
320001589,320002199,503695.5,6261700
320002181,320002207,462204.2,6304685.8
320002215,320002223,470375.6,6273567.2
320002231,320002256,503960.6,6262427.2
750056335,320002298,492780.3,6304135.8
320002280,320002306,529039.1,6294722.6
320002314,320002322,481917.6,6262654.4
920026093,320002389,536754.4,6280211.1
320002397,320002405,489721.8,6272142.9
320002413,320002421,490091.4,6271831.4
320002447,320002454,484112.1,6279162.3
320002462,320002470,509119,6302105.4
920026093,320002488,444263.5,6311388.5
320002496,320002504,475396.4,6320720.5
320002546,320002553,455717,6300300.2
320002561,320002587,505460.2,6282014.1
320002611,320002637,461457.7,6282952.2
320002645,320002652,508636.9,6293328.6
320783038,320002678,444263.7,6302451.4
320002694,320002702,451040.5,6289239.5
320783012,320002728,463932.7,6282358.3
320783038,320002769,505528.9,6285712.1
320002777,320002785,520718.8,6312715.5
320780125,320002819,505668.7,6285885
320002827,320002835,532471.5,6267954
320783012,320002868,463932.7,6282358.3
320002876,320002884,532538.1,6268030.3
320002892,320002900,519090.2,6271780.4
320002926,320002934,505167.8,6268867
320002975,320002983,489538.4,6312803.3
320002991,320003007,482391.1,6298904.9
320003015,320003023,482908.9,6299220.6
750719239,320003049,505672.2,6284747.7
320003031,320003056,482811.8,6299187.1
320003080,320003106,472979.3,6259857.6
320003114,320003122,509157.7,6252297.2
320005069,320003130,505417.8,6286098.2
320784929,320003148,505751.1,6285505.9
320003197,320003221,490818.6,6258424.2
320003247,320003254,537135.2,6293874.7
320003643,320003262,496531.7,6286979.3
320000284,320003270,520115.8,6312560.5
320780158,320003296,528620.7,6283099.9
320780190,320003304,489999.4,6271436.5
320003288,320003338,493571.3,6283059.3
320003197,320003379,490818.6,6258424.2
320003361,320003387,499280,6323505.5
320003734,320003544,508669.1,6318101.6
310024419,320003585,475324.1,6320759.4
320780125,320003593,506392.2,6285094.8
320003569,320003619,495679.7,6326486
320003601,320003676,470128.4,6273648.4
320002918,320003692,505836,6286323.7
310782446,320003700,506158.1,6286277.8
310024419,320003742,505684.3,6284432.5
920026093,320003767,537060,6279758.6
320003783,320003791,550414.9,6278548.6
320003908,320003916,455649.8,6300104.2
320003924,320003932,505154.5,6285916.8
320003601,320003999,461657.9,6282954.2
320004021,320004039,465253.3,6282039.1
320004047,320004054,536962.7,6293495.5
320004062,320004070,489337.7,6320709.4
320004088,320004096,455714.3,6300233.1
320004294,320004302,505338.2,6286068
310000096,320004328,506125.2,6285754.5
320783046,320004336,505464.2,6285593.6
320004351,320004369,453893.9,6319971.4
320004385,320004393,489153.4,6320698.2
320004385,320004401,467099.7,6311167.7
400013199,320004427,505666.4,6286241.4
400013199,320004435,505241.6,6285580.7
400013199,320004443,532585.2,6268177.5
400013199,320004450,528622.1,6283236.4
310023650,320004468,511892.1,6308479.1
320004385,320004526,509420.7,6317806.1
320004385,320004534,489617.1,6271864.7
320004542,320004559,504976.3,6286080.2
320784929,320004567,505154.5,6285916.8
320784929,320004575,505154.5,6285916.8
320783046,320004583,505818.9,6285311.7
320004591,320004609,489791.8,6320465.9
320004617,320004625,504976.3,6286080.2
320004591,320004633,489791.8,6320465.9
320004641,320004658,443856.7,6294922.3
310016704,320004666,545475.9,6281242.2
320004674,320004682,529049.7,6294561.5
310023650,320004740,529015.1,6294638.3
320004385,320004773,482776.5,6299243
320004765,320004815,455685,6300317.5
320000292,320004823,505200.5,6286313.1
320783046,320004831,505146.3,6286348.5
320004849,320004856,529092.4,6294583.2
310000633,320004872,545796.5,6281557.2
320000235,320004898,488168.3,6321705
320004906,320004914,504988.8,6268305.6
320780117,320004922,489692.7,6320986.7
320000565,320004930,513572.2,6284578.2
320783046,320004948,505146.3,6286348.5
320782998,320004955,506032.6,6286152.1
320782881,320004971,505140.9,6284931.9
310024419,320004989,506292.8,6285522.5
920026093,320005028,444263.5,6311388.5
320005192,320005044,490196.2,6271954.9
090784232,320005051,548807.8,6282949.5
320783046,320005077,505417.4,6285461.3
320000292,320005085,505203.6,6285902.7
320005101,320005119,506317,6285862.3
320005127,320005135,479109.6,6318896.1
320000284,320005143,520463.7,6312634.6
320005606,320005168,509430.4,6317803.6
320005630,320005184,532790,6267948.4
320005234,320005242,505264.9,6286428.1
320005259,320005267,490856.2,6271905.9
320005275,320005283,482706.7,6299177.2
320003197,320005291,494367.1,6272781.7
320005309,320005317,528526.5,6293793.4
320005325,320005333,470385.8,6274109.8
320005200,320005341,505092.4,6284929.7
320005374,320005382,509157.7,6252297.2
320782857,320005390,464886.7,6293075.2
320005408,320005416,489018,6320950.7
310028295,320005424,512094.8,6308453.8
670018852,320005432,505247.1,6287187.5
310028329,320005457,505741.8,6286126.8
310028329,320005465,545139,6281253.8
320005481,320005499,520886.1,6312857.3
320783012,320005507,464904.8,6280570.7
310000633,320005523,455976.4,6300154.9
310024419,320005549,549526.4,6275519.1
920026093,320005556,505483.5,6285620
310788609,320005564,504976.3,6286080.2
820004695,320005572,505821.9,6286313.3
320005580,320005598,450978.6,6289073.3
750050916,320005622,446649,6285046.2
320004310,320005648,510878.4,6317848.3
320004310,320005655,520102.7,6312617.5
320783046,320005663,505146.3,6286348.5
320005671,320005689,529049.7,6294561.5
320004385,320005697,506183.5,6287661.9
320782881,320005705,512145,6308530.9
320782881,320005713,482458.5,6299781.5
320005721,320005739,505851.7,6286395.1
320782998,320005747,511664.5,6307775.5
670017920,320005754,505856.4,6286216.4
320782881,320005762,461734.4,6283073.3
320783038,320005770,443413.7,6302734.9
320783046,320005788,504743.3,6286325.2
310788609,320005796,504976.3,6286080.2
320005804,320005812,504636.5,6284272.6
320005804,320005820,504636.5,6284272.6
320783046,320005838,505146.3,6286348.5
320783046,320005846,505146.3,6286348.5
320782881,320005853,503823.7,6261798.3
320004690,320005861,455588.3,6300085.9
320780117,320005879,505041.9,6284040.5
320005887,320005895,455685,6300317.5
320782998,320005903,505941.5,6286616.6
400016036,320005911,455837.1,6300133.3
320005929,320005937,508278.5,6287470.7
320005945,320005952,505694.2,6286137
320782881,320005978,505140.9,6284931.9
320005986,320005994,504636.5,6284272.6
320005986,320006000,504636.5,6284272.6
320784929,320006018,506949.9,6286689.4
920028537,320006026,505770.2,6286161.2
320006034,320006042,504189.8,6283855.9
320782998,320006059,507738.6,6285219.7
320006067,320006075,488999.4,6320538.4
820010999,320006083,505101.2,6286129.1
320006091,320006109,505484,6282306.8
320782881,320006117,505140.9,6284931.9
310797568,320006125,504572.8,6284236.5
310027859,320006133,505741.8,6286126.8
310027859,320006141,528633.8,6283073.4
310027859,320006158,545139,6281253.8
320006182,320006190,509430.4,6317803.6
320001290,320006216,518480.9,6296799.7
330011099,320006224,504976.3,6286080.2
320000029,320780026,453384.6,6319784.6
330067265,320780034,493245,6303979.2
320782998,320780042,505996.9,6286039
320000078,320780109,500592.5,6285291
320783012,320780257,463932.7,6282358.3
320782998,320780273,489603.5,6298996.4
310788609,320780299,505760.1,6285543.5
320783038,320780307,455619,6299863.1
750810590,320780323,513841.4,6284470.2
320783038,320780331,505528.9,6285712.1
920026093,320780364,537060,6279758.6
320000235,320780414,488168.3,6321705
920026093,320780430,444263.5,6311388.5
320783012,320780448,511374.9,6310402.4
320000250,320780463,466708.6,6310935.7
320000268,320780471,544798.8,6281076.2
320780174,320780489,532765.5,6267817.7
750060956,320780497,515898.4,6262971
320000284,320780505,520216.5,6312623
320000292,320781024,505203.6,6285902.7
310024419,320781065,504189.8,6283855.9
320780158,320782097,527283.1,6283854.4
310024419,320782105,505684.3,6284432.5
320782998,320782113,506034.2,6286173
320783038,320782121,443221.2,6302396.5
320003098,320782139,457229.7,6290404.9
320003643,320782147,496531.7,6286979.3
320782998,320782154,507649.3,6284087.5
940030802,320782162,506366.9,6286302.7
690793195,320782170,505489.7,6285538.2
320000342,320782188,461488.6,6283405.8
320000359,320782196,470128.4,6273648.4
320782840,320782212,488587,6321424.8
320782857,320782238,450850.1,6288560
320000367,320782253,482553.2,6298745.5
320783038,320782287,488748,6322040.1
320782881,320782303,505112,6285280.3
320782881,320782329,545060.7,6281229.8
320782881,320782337,528524.1,6283153
320782881,320782345,531015.5,6266309.7
320782881,320782352,528935.6,6294714.9
320782881,320782360,482700.6,6299066.1
320780125,320782386,506024.3,6286010.2
320782881,320782410,466776.5,6310603.5
320780125,320782428,546489.6,6280893.1
320780125,320782436,532765.5,6267817.7
320780125,320782444,482857,6299131.8
320780125,320782469,545507,6281424.2
320782881,320782477,511979.8,6308713.7
320780125,320782501,456071.7,6300014.9
320780125,320782519,509458,6317798.3
320780125,320782527,512255.8,6308374.7
320780125,320782550,489561.5,6320668.9
320782881,320782584,451207.7,6289507
320782881,320782600,470277.6,6273475.8
320782881,320782626,503966.3,6261958.9
320782881,320782683,456143.5,6299801.9
320782881,320782691,509102,6317899.5
930019229,320782725,504450.3,6283716.7
320780117,320782733,504450.3,6283716.7
320004690,320782741,504976.3,6286080.2
320780117,320782758,504636.5,6284272.6
320780117,320782766,505471.2,6285840
320783046,320782774,505146.3,6286348.5
320004310,320782782,511716.4,6307325.5
320783467,320782816,505471.2,6285840
320782840,320782907,489197.2,6320154.3
320780133,320782915,489552.6,6320906.1
750050916,320782923,446613.9,6284942.7
920026093,320782931,444263.5,6311388.5
320783038,320782949,444072.3,6302455.2
750050916,320782956,446649,6285046.2
320004310,320782972,510878.4,6317848.3
320783038,320783103,443974.3,6302459.3
320004310,320783137,511865.9,6309092.4
320780158,320783145,528620.7,6283099.9
320780174,320783152,530919.9,6266353
320780182,320783160,528831.1,6294626
320780190,320783178,489999.4,6271436.5
320780208,320783186,455904.9,6300016.2
320780216,320783194,482292.5,6299409.1
320000284,320783210,520463.7,6312634.6
320005259,320783301,482005.7,6262440.6
320000193,320783319,446396.1,6291814.5
320000409,320783327,482706.7,6299177.2
320003981,320783350,493192.9,6304033.9
320000425,320783392,511975,6308694.8
320003718,320783426,453384.6,6319784.6
320784432,320783442,455714.3,6300233.1
320783467,320783475,505471.2,6285840
320783483,320783491,509430.4,6317803.6
320005515,320783533,544316.3,6280596.1
320783566,320783574,532765.5,6267817.7
320783665,320783673,520011.6,6324755.7
320001589,320783756,505180.2,6268925.6
320783889,320783897,443970.8,6302479.7
320783541,320783988,531015.5,6266309.7
320784002,320784010,528605.2,6283096.8
320780174,320784036,530919.9,6266353
320784044,320784051,505101.2,6286129.1
320780117,320784069,504636.5,6284272.6
310024419,320784077,488709.5,6322583.9
310024419,320784085,464452.5,6274408
310024419,320784176,464452.5,6274408
320000508,320784184,503407.1,6314905.6
320000516,320784192,455714.3,6300233.1
750810590,320784242,510074.3,6286433.3
320783202,320784259,536998.9,6279741.8
750713406,320784283,505435.9,6286145.7
320000573,320784341,517540.8,6313192.4
310000633,320784515,504779.2,6282043.5
320780133,320784549,489692.7,6320986.7
320000599,320784564,505672.4,6287147.8
320004310,320784572,511865.9,6309092.4
750050916,320784598,446064.8,6288561
310788609,320784606,505827.1,6286109.9
750721334,320784622,505038.1,6268290.2
320780174,320784655,530919.9,6266353
310024419,320784671,464483.6,6274674.8
320780208,320784697,455904.9,6300016.2
920026093,320784754,444263.5,6311388.5
310024419,320784770,505684.3,6284432.5
310024419,320784788,511047.7,6309795
310000096,320784804,471813.7,6300368.2
320782857,320784812,450850.1,6288560
920026093,320784838,506080,6286510.8
320784929,320784937,505154.5,6285916.8
320780158,320784952,528620.7,6283099.9
320780182,320784994,528831.1,6294626
320783889,320785025,444110.6,6302037.5
320782881,320785124,505820.2,6284993.7
320782881,320785181,519232.7,6271760.3
320782881,320785231,481861.1,6262638.3
320782881,320785249,489926.5,6272047.7
320782881,320785256,505140.9,6284931.9
320782881,320785264,461566.4,6283171.3
320782881,320785298,488955.7,6320947.2
320004377,320785363,489425.9,6312830.5
320780125,320785454,456136.4,6299809.5
320780125,320785470,505744.6,6285013.2
320780125,320785496,505837.2,6286098.2
310024419,320785512,488860,6321955.3
310789136,320785538,504636.5,6284272.6
320000573,320785546,517540.8,6313192.4
