finess;annee;mois;finessGeo;num_UM;type_UM;mode_hospit;date_deb;nblit
940110042;2024;12;940000599;0021;29;P;01/01/2020;16
940110042;2024;12;940000599;0005;29;P;01/03/2020;16
940110042;2024;12;940000599;0040;29;P;01/01/2023;16
940110042;2024;12;940000599;0043;29;P;16/12/2016;16
940110042;2024;12;940000599;0049;53;P;19/02/2007;20
940110042;2024;12;940000599;0013;29;P;01/01/2024;0
940120017;2024;12;940120017;0016;29;P;01/01/2017;0
940120017;2024;12;940120017;0004;43;P;01/01/2004;0
940120017;2024;12;940120017;0001;29;C;01/01/2014;52
940120017;2024;12;940120017;0003;53;P;01/01/2008;0
940120017;2024;12;940120017;0012;53;C;01/01/2008;44
940120017;2024;12;940120017;0006;29;P;30/12/2011;0
940120017;2024;12;940120017;0005;01A;C;02/04/2013;8
940120017;2024;12;940120017;0010;29;C;01/01/2017;0
940120017;2024;12;940120017;0014;43;P;01/12/2014;0
940120017;2024;12;940120017;0008;43;P;01/01/2022;0
940120017;2024;12;940120017;0011;07A;C;01/01/2005;10
940120017;2024;12;940120017;0009;02C;C;14/05/2024;4
940120017;2024;12;940120017;0009;03A;C;02/04/2013;4
940120017;2024;12;940120017;0007;29;C;04/07/2018;2
940120017;2024;12;940120017;0013;29;C;16/12/2016;0
940120017;2024;12;940120017;0002;29;C;01/03/2019;0
940140049;2024;12;940000631;0003;19;P;01/09/2019;0
940140049;2024;12;940000631;0004;29;C;01/09/2019;0
940140049;2024;12;940000631;0002;29;C;01/09/2019;0
940140049;2024;12;940000631;0001;29;P;01/06/2024;0
940300031;2024;12;940300031;0001;03A;C;01/03/2009;15
940300031;2024;12;940300031;0006;53;C;01/01/2013;0
940300031;2024;12;940300031;0004;29;C;01/09/2018;0
940300031;2024;12;940300031;0002;40;C;01/01/2009;0
940300031;2024;12;940300031;0008;29;C;01/03/2009;0
940300031;2024;12;940300031;0010;02A;C;17/04/2001;6
940300031;2024;12;940300031;0013;53;P;01/01/2009;0
940300031;2024;12;940300031;0012;21;P;01/01/2000;9
940300031;2024;12;940300031;0007;23;P;01/01/2009;8
940300031;2024;12;940300031;0014;43;P;01/01/2009;10
940300031;2024;12;940300031;0003;53;P;26/10/2000;67
940300031;2024;12;940300031;0009;29;P;01/03/2009;0
940300031;2024;12;940300031;0015;07A;C;10/09/1999;4
940300031;2024;12;940300031;0005;53;C;01/01/2009;0
940300031;2024;12;940300031;0011;29;P;01/03/2009;0
940300163;2024;12;940300163;0001;29;C;04/08/2004;30
940300270;2024;12;940300270;0004;03A;C;01/03/2009;12
940300270;2024;12;940300270;0002;29;C;01/03/2009;47
940300270;2024;12;940300270;0016;07A;C;01/03/2009;4
940300270;2024;12;940300270;0003;29;P;01/03/2009;0
940300270;2024;12;940300270;0005;23;P;01/03/2009;4
940300270;2024;12;940300270;0017;21;P;01/03/2013;12
940300270;2024;12;940300270;0009;53;C;01/03/2009;66
940300270;2024;12;940300270;0013;71;C;01/03/2009;44
940300270;2024;12;940300270;0011;04;C;01/03/2009;6
940300270;2024;12;940300270;0015;71;C;01/03/2009;0
940300270;2024;12;940300270;0012;43;P;01/03/2009;14
940300270;2024;12;940300270;0008;53;P;01/03/2009;32
940300270;2024;12;940300270;0010;53;C;01/03/2009;0
940300270;2024;12;940300270;0006;29;P;01/03/2009;0
940300270;2024;12;940300270;0007;53;P;01/03/2009;0
940300270;2024;12;940300270;0014;29;P;01/03/2009;0
940300270;2024;12;940300270;0001;70;P;01/03/2009;0
940300379;2024;12;940300379;0004;53;P;01/01/2017;15
940300379;2024;12;940300379;0006;71;C;01/01/2006;0
940300379;2024;12;940300379;0005;29;C;01/01/2017;0
940300379;2024;12;940300379;0002;53;C;01/01/2017;0
940300379;2024;12;940300379;0003;53;C;01/01/2017;0
940300379;2024;12;940300379;0001;53;P;01/01/2019;0
940300445;2024;12;940300445;0002;29;C;01/01/2000;30
940300445;2024;12;940300445;0006;03A;C;01/01/2000;4
940300445;2024;12;940300445;0001;29;C;01/01/2000;30
940300445;2024;12;940300445;0008;29;C;01/01/2000;30
940300445;2024;12;940300445;0017;53;C;01/01/2000;30
940300445;2024;12;940300445;0016;53;C;01/01/2000;30
940300445;2024;12;940300445;0012;53;C;01/01/2000;30
940300445;2024;12;940300445;0005;53;P;01/01/2000;30
940300445;2024;12;940300445;0007;53;C;01/01/2000;30
940300445;2024;12;940300445;0013;03A;C;01/01/2000;10
940300445;2024;12;940300445;0011;53;C;01/01/2000;30
940300445;2024;12;940300445;0010;53;C;01/01/2000;30
940300445;2024;12;940300445;0015;29;C;01/01/2000;30
940300445;2024;12;940300445;0014;23;P;01/01/2000;30
940300445;2024;12;940300445;0004;53;C;01/01/2000;30
940300445;2024;12;940300445;0003;43;P;01/01/2000;30
940300445;2024;12;940300445;0009;53;C;01/01/2000;30
940300452;2024;12;940300452;0001;29;P;01/01/2021;0
940300452;2024;12;940300452;0002;29;C;01/01/2007;0
940300494;2024;12;940300494;0011;53;C;01/01/2005;0
940300494;2024;12;940300494;0004;53;P;01/01/2005;0
940300494;2024;12;940300494;0003;29;P;01/01/2005;0
940300494;2024;12;940300494;0001;03A;C;01/01/2005;4
940300494;2024;12;940300494;0013;29;C;01/01/2005;12
940300494;2024;12;940300494;0005;29;P;01/01/2005;0
940300494;2024;12;940300494;0012;21;P;01/01/2005;35
940300494;2024;12;940300494;0008;23;P;01/01/2005;9
940300494;2024;12;940300494;0010;53;P;01/01/2005;0
940300494;2024;12;940300494;0007;43;P;01/01/2005;0
940300494;2024;12;940300494;0009;53;P;01/01/2006;0
940300494;2024;12;940300494;0015;53;C;01/01/2006;0
940300494;2024;12;940300494;0002;29;C;01/01/2006;0
940300494;2024;12;940300494;0016;03A;C;01/03/2009;0
940300494;2024;12;940300494;0014;23;P;01/01/2005;0
940300494;2024;12;940300494;0006;21;P;01/03/2012;0
940300551;2024;12;940300551;0002;29;C;01/01/2012;10
940300551;2024;12;940300551;0001;29;C;01/01/2019;0
940300569;2024;12;940300569;0008;03A;C;01/01/2012;10
940300569;2024;12;940300569;0011;71;C;01/09/2023;0
940300569;2024;12;940300569;0001;53;C;01/09/2023;0
940300569;2024;12;940300569;0007;28;C;01/09/2023;0
940300569;2024;12;940300569;0012;29;C;01/01/2012;0
940300569;2024;12;940300569;0005;53;C;01/01/2012;0
940300569;2024;12;940300569;0003;04;C;01/09/2023;6
940300569;2024;12;940300569;0009;53;P;01/01/2012;6
940300569;2024;12;940300569;0013;07A;C;01/01/2012;10
940300569;2024;12;940300569;0006;53;M;01/01/2012;0
940300569;2024;12;940300569;0002;29;P;01/01/2022;10
940300569;2024;12;940300569;0004;29;C;01/01/2019;0
940300569;2024;12;940300569;0010;07A;C;01/01/2022;10
940813017;2024;12;940813017;0001;34;P;04/05/2021;20
940813017;2024;12;940813017;0002;23;P;04/05/2021;16
940813017;2024;12;940813017;0003;35;P;23/10/2018;1
940813033;2024;12;940813033;0002;53;P;01/08/2023;0
940813033;2024;12;940813033;0008;53;P;01/08/2023;0
940813033;2024;12;940813033;0007;53;C;01/08/2023;0
940813033;2024;12;940813033;0006;53;P;01/08/2023;0
940813033;2024;12;940813033;0004;53;C;01/08/2023;0
940813033;2024;12;940813033;0005;53;C;01/08/2023;0
940813033;2024;12;940813033;0009;03A;C;01/01/1980;4
940813033;2024;12;940813033;0003;53;P;01/08/2023;0
940813033;2024;12;940813033;0001;53;C;01/08/2023;0
950000406;2024;12;950000406;0002;27;C;01/01/1900;22
950000406;2024;12;950000406;0001;27;P;01/01/1900;40
950013870;2024;12;950000323;0064;03A;C;01/03/2013;6
950013870;2024;12;950000323;0048;01A;C;01/01/2013;10
950013870;2024;12;950000323;0045;40;C;01/03/2013;0
950013870;2024;12;950000323;0036;03A;C;01/03/2013;6
950013870;2024;12;950000323;0071;29;C;01/03/2013;0
950013870;2024;12;950000323;0033;29;C;01/03/2013;20
950013870;2024;12;950000323;0061;29;C;01/09/2021;0
950013870;2024;12;950000323;0028;29;C;01/03/2013;0
950013870;2024;12;950000323;0006;02A;C;01/03/2013;8
950013870;2024;12;950000323;0051;53;C;01/03/2013;0
950013870;2024;12;950000323;0047;07A;C;01/03/2013;5
950013870;2024;12;950000323;0076;04;C;12/12/2013;0
950013870;2024;12;950000323;0060;05;C;12/12/2013;0
950013870;2024;12;950000323;0075;29;C;01/03/2013;0
950013870;2024;12;950000323;0008;53;C;01/03/2013;0
950013870;2024;12;950000323;0020;53;C;01/03/2013;0
950013870;2024;12;950000323;0034;07A;C;01/03/2013;17
950013870;2024;12;950000323;0027;70;C;01/03/2013;0
950013870;2024;12;950000323;0052;70;C;01/03/2013;0
950013870;2024;12;950000323;0059;29;C;01/03/2013;0
950013870;2024;12;950000323;0004;27;C;01/03/2013;0
950013870;2024;12;950000323;0070;53;C;01/03/2013;0
950013870;2024;12;950000323;0019;29;C;01/03/2013;0
950013870;2024;12;950000323;0023;53;P;01/03/2013;0
950013870;2024;12;950000323;0068;29;C;01/03/2013;0
950013870;2024;12;950000323;0043;29;P;01/03/2013;0
950013870;2024;12;950000323;0013;29;P;01/10/2022;0
950013870;2024;12;950000323;0005;53;P;01/03/2013;0
950013870;2024;12;950000323;0029;53;C;01/12/2015;0
950013870;2024;12;950000323;0012;29;C;01/03/2013;10
950013870;2024;12;950000323;0016;71;C;12/12/2013;0
950013870;2024;12;950000323;0031;73;C;12/12/2013;0
950013870;2024;12;950000323;0017;28;C;12/12/2013;0
950013870;2024;12;950000323;0024;07B;C;05/05/2018;0
950013870;2024;12;950000323;0069;71;C;12/12/2013;0
950013870;2024;12;950000323;0010;29;C;01/04/2022;0
950013870;2024;12;950000323;0009;29;C;01/03/2013;1
950013870;2024;12;950000323;0062;28;P;12/12/2013;0
950013870;2024;12;950000323;0041;29;P;01/11/2021;0
950013870;2024;12;950000323;0058;29;P;01/03/2013;4
950013870;2024;12;950000323;0001;27;P;01/03/2013;0
950013870;2024;12;950000323;0022;29;P;01/03/2013;0
950013870;2024;12;950000323;0011;40;P;01/03/2013;0
950013870;2024;12;950000323;0030;29;P;16/12/2016;0
950013870;2024;12;950000323;0025;29;P;01/07/2022;0
950013870;2024;12;950000323;0055;70;P;01/03/2013;0
950013870;2024;12;950000323;0021;29;P;04/12/2014;0
950013870;2024;12;950000323;0050;29;P;04/12/2014;0
950013870;2024;12;950000323;0056;29;P;01/01/2020;0
950013870;2024;12;950000323;0057;70;M;01/03/2019;0
950013870;2024;12;950000323;0054;29;C;01/03/2013;0
950013870;2024;12;950000323;0077;53;P;01/03/2013;0
950013870;2024;12;950000323;0073;29;P;01/05/2021;0
950013870;2024;12;950000323;0007;70;M;01/03/2019;0
950013870;2024;12;950000323;0065;29;P;01/03/2013;1
950013870;2024;12;950000323;0038;53;P;01/03/2013;0
950013870;2024;12;950000323;0063;29;P;16/12/2016;0
950013870;2024;12;950000323;0014;28;P;01/01/2023;0
950013870;2024;12;950000323;0003;29;C;01/03/2013;0
950013870;2024;12;950000323;0042;53;P;01/03/2013;0
950013870;2024;12;950000323;0044;29;P;01/04/2023;0
950013870;2024;12;950000323;0053;53;P;01/04/2016;0
950013870;2024;12;950000323;0002;53;P;01/03/2013;0
950013870;2024;12;950000323;0026;53;C;01/03/2013;0
950013870;2024;12;950000323;0049;70;P;02/11/2015;0
950013870;2024;12;950000323;0040;53;P;01/03/2013;0
950013870;2024;12;950000323;0018;29;C;01/03/2013;0
950013870;2024;12;950000323;0074;29;P;01/12/2015;0
950013870;2024;12;950000323;0046;73;P;01/01/2020;0
950013870;2024;12;950000323;0066;29;C;01/03/2013;0
950013870;2024;12;950000323;0015;29;C;01/10/2018;0
950013870;2024;12;950000323;0072;27;C;01/12/2019;0
950013870;2024;12;950000323;0032;29;C;01/03/2013;0
950013870;2024;12;950000323;0067;53;C;01/03/2013;0
950013870;2024;12;950000323;0035;29;P;01/03/2024;0
950013870;2024;12;950000323;0037;27;C;01/11/2019;0
950013870;2024;12;950000323;0039;29;P;01/07/2022;0
950032714;2024;12;950032714;0003;53;P;01/01/2006;20
950032714;2024;12;950032714;0002;53;M;12/05/2011;0
950032714;2024;12;950032714;0004;53;M;01/01/2006;0
950032714;2024;12;950032714;0001;53;P;01/01/2006;0
950110015;2024;12;950000307;0048;29;C;01/01/2012;8
950110015;2024;12;950000307;0059;29;C;01/01/2012;12
950110015;2024;12;950000307;0047;53;C;01/01/2012;20
950110015;2024;12;950000307;0016;01A;C;06/03/2007;12
950110015;2024;12;950000307;0068;07A;C;20/03/2007;16
950110015;2024;12;950000307;0067;53;C;01/01/2012;10
950110015;2024;12;950000307;0060;29;C;01/01/2012;28
950110015;2024;12;950000307;0006;03A;C;06/03/2007;6
950110015;2024;12;950000307;0075;29;C;01/01/2012;15
950110015;2024;12;950000307;0053;04;C;18/10/2000;12
950110015;2024;12;950000307;0002;06;C;18/10/2000;8
950110015;2024;12;950000307;0063;71;C;01/01/2023;48
950110015;2024;12;950000307;0052;02B;C;17/07/2009;6
950110015;2024;12;950000307;0019;29;C;01/01/2007;9
950110015;2024;12;950000307;0039;29;C;01/01/2012;30
950110015;2024;12;950000307;0017;27;C;01/01/2012;27
950110015;2024;12;950000307;0024;42;P;01/01/2012;1
950110015;2024;12;950000307;0011;05;C;18/10/2000;6
950110015;2024;12;950000307;0036;27;C;01/11/2015;4
950110015;2024;12;950000307;0073;29;C;01/01/2012;29
950110015;2024;12;950000307;0010;29;C;01/01/2012;15
950110015;2024;12;950000307;0070;29;C;01/01/2012;34
950110015;2024;12;950000307;0027;53;C;01/04/2016;6
950110015;2024;12;950000307;0050;02E;C;01/03/2024;9
950110015;2024;12;950000307;0050;02A;C;21/02/2011;9
950110015;2024;12;950000307;0058;73;C;01/01/2012;3
950110015;2024;12;950000307;0037;14A;C;01/11/2019;4
950110015;2024;12;950000307;0038;28;C;01/01/2012;21
950110015;2024;12;950000307;0012;40;C;01/01/2012;17
950110015;2024;12;950000307;0076;53;C;01/01/2012;10
950110015;2024;12;950000307;0044;29;C;04/11/2019;15
950110015;2024;12;950000307;0049;53;C;01/03/2023;6
950110015;2024;12;950000307;0080;08;C;20/04/2004;9
950110015;2024;12;950000307;0031;71;C;01/01/2012;9
950110015;2024;12;950000307;0020;53;C;01/01/2012;19
950110015;2024;12;950000307;0065;71;C;01/01/2012;48
950110015;2024;12;950000307;0045;42;P;01/01/2012;2
950110015;2024;12;950000307;0071;29;P;12/01/2022;1
950110015;2024;12;950000307;0062;07B;C;01/11/2016;4
950110015;2024;12;950000307;0026;53;P;29/11/2005;2
950110015;2024;12;950000307;0007;53;P;29/11/2005;2
950110015;2024;12;950000307;0083;43;P;01/01/2012;9
950110015;2024;12;950000307;0061;43;P;01/01/2012;12
950110015;2024;12;950000307;0066;43;P;01/01/2012;4
950110015;2024;12;950000307;0033;29;P;01/01/2012;1
950110015;2024;12;950000307;0028;27;P;01/01/2012;4
950110015;2024;12;950000307;0003;28;P;01/01/2012;1
950110015;2024;12;950000307;0018;28;P;01/01/2012;1
950110015;2024;12;950000307;0079;29;P;01/01/2012;2
950110015;2024;12;950000307;0023;70;M;01/01/2012;1
950110015;2024;12;950000307;0004;29;P;01/06/2023;1
950110015;2024;12;950000307;0077;29;P;01/01/2012;1
950110015;2024;12;950000307;0069;73;P;01/01/2012;4
950110015;2024;12;950000307;0008;29;P;29/11/2005;2
950110015;2024;12;950000307;0013;53;P;29/11/2005;2
950110015;2024;12;950000307;0042;29;P;01/01/2012;6
950110015;2024;12;950000307;0029;29;P;24/02/2023;1
950110015;2024;12;950000307;0034;73;P;29/11/2005;2
950110015;2024;12;950000307;0082;29;P;01/01/2012;2
950110015;2024;12;950000307;0064;43;P;01/01/2016;1
950110015;2024;12;950000307;0014;29;P;01/01/2012;2
950110015;2024;12;950000307;0054;53;P;29/11/2005;1
950110015;2024;12;950000307;0056;29;P;01/01/2012;2
950110015;2024;12;950000307;0009;40;P;01/01/2012;1
950110015;2024;12;950000307;0030;53;C;01/01/2012;1
950110015;2024;12;950000307;0074;70;P;01/06/2023;1
950110015;2024;12;950000307;0085;27;C;01/05/2023;4
950110015;2024;12;950000307;0022;07A;C;20/03/2007;2
950110015;2024;12;950000307;0081;29;P;26/03/2021;1
950110015;2024;12;950000307;0057;53;P;29/11/2005;2
950110015;2024;12;950000307;0055;29;P;29/06/2022;1
950110015;2024;12;950000307;0005;73;C;01/01/2012;3
950110015;2024;12;950000307;0041;29;P;01/01/2017;1
950110015;2024;12;950000307;0021;29;P;01/03/2013;4
950110015;2024;12;950000307;0046;28;P;29/07/2020;1
950110015;2024;12;950000307;0078;29;P;01/03/2018;1
950110015;2024;12;950000307;0032;71;P;01/06/2023;1
950110015;2024;12;950000307;0035;43;P;01/01/2012;1
950110015;2024;12;950000307;0072;53;P;29/11/2005;1
950110015;2024;12;950000307;0015;53;P;25/08/2014;1
950110015;2024;12;950000307;0043;53;C;25/08/2014;1
950110015;2024;12;950000307;0025;43;P;29/06/2022;1
950110015;2024;12;950000307;0040;29;P;01/01/2024;1
950110015;2024;12;950000307;0001;29;P;01/04/2024;1
950110015;2024;12;950000307;0051;29;P;01/02/2024;1
950110049;2024;12;950000331;0008;29;C;01/01/2008;0
950110049;2024;12;950000331;0008;17;C;01/01/2016;14
950110049;2024;12;950000331;0057;29;C;01/01/2008;0
950110049;2024;12;950000331;0068;29;C;01/01/2005;10
950110049;2024;12;950000331;0054;07B;C;01/01/2005;4
950110049;2024;12;950000331;0030;29;C;01/01/2008;0
950110049;2024;12;950000331;0056;29;C;01/01/2008;0
950110049;2024;12;950000331;0014;01A;C;01/01/2005;11
950110049;2024;12;950000331;0066;28;C;01/01/2008;0
950110049;2024;12;950000331;0050;28;C;01/01/2008;0
950110049;2024;12;950000331;0029;14A;C;01/01/2005;4
950110049;2024;12;950000331;0016;29;P;01/01/2016;2
950110049;2024;12;950000331;0040;07A;C;01/01/2005;10
950110049;2024;12;950000331;0038;29;P;01/01/2005;4
950110049;2024;12;950000331;0023;29;P;01/01/2005;3
950110049;2024;12;950000331;0049;43;P;01/01/2005;8
950110049;2024;12;950000331;0041;29;P;01/01/2005;2
950110049;2024;12;950000331;0047;53;P;01/01/2008;0
950110049;2024;12;950000331;0032;40;C;01/01/2008;0
950110049;2024;12;950000331;0060;29;C;01/01/2005;0
950110049;2024;12;950000331;0063;18;C;01/05/2008;6
950110049;2024;12;950000331;0044;29;P;01/03/2016;2
950110049;2024;12;950000331;0043;29;P;01/01/2005;3
950110049;2024;12;950000331;0022;27;C;01/01/2008;13
950110049;2024;12;950000331;0059;04;C;01/01/2005;10
950110049;2024;12;950000331;0021;05;C;01/01/2005;5
950110049;2024;12;950000331;0012;03A;C;04/03/2009;4
950110049;2024;12;950000331;0046;71;C;01/01/2008;0
950110049;2024;12;950000331;0020;29;C;01/01/2008;0
950110049;2024;12;950000331;0064;02A;C;01/01/2005;8
950110049;2024;12;950000331;0062;53;C;01/01/2008;0
950110049;2024;12;950000331;0053;53;C;01/01/2008;0
950110049;2024;12;950000331;0065;53;P;01/01/2008;0
950110049;2024;12;950000331;0027;14A;C;01/01/2005;2
950110049;2024;12;950000331;0026;28;C;01/01/2008;0
950110049;2024;12;950000331;0035;71;C;01/01/2005;10
950110049;2024;12;950000331;0033;53;C;01/01/2005;5
950110049;2024;12;950000331;0028;53;C;01/01/2016;0
950110049;2024;12;950000331;0009;29;C;01/01/2023;2
950110049;2024;12;950000331;0039;70;C;01/01/2008;0
950110049;2024;12;950000331;0006;29;P;01/03/2016;1
950110049;2024;12;950000331;0036;53;C;01/01/2005;4
950110049;2024;12;950000331;0001;73;C;01/01/2008;0
950110049;2024;12;950000331;0048;28;P;01/01/2005;3
950110049;2024;12;950000331;0052;53;P;01/01/2008;0
950110049;2024;12;950000331;0007;73;P;01/01/2023;1
950110049;2024;12;950000331;0025;70;P;01/01/2008;0
950110049;2024;12;950000331;0037;73;P;01/01/2008;0
950110049;2024;12;950000331;0017;29;P;01/01/2023;1
950110049;2024;12;950000331;0017;29;P;01/01/2005;2
950110049;2024;12;950000331;0067;29;P;01/09/2023;1
950110049;2024;12;950000331;0013;73;C;01/01/2005;2
950110049;2024;12;950000331;0061;53;P;01/01/2008;0
950110049;2024;12;950000331;0042;29;P;01/01/2008;1
950110049;2024;12;950000331;0019;27;P;01/01/2023;2
950110049;2024;12;950000331;0003;29;C;01/01/2023;2
950110049;2024;12;950000331;0045;53;C;01/01/2016;0
950110049;2024;12;950000331;0024;29;P;01/01/2008;0
950110049;2024;12;950000331;0015;53;P;01/01/2023;1
950110049;2024;12;950000331;0002;52;P;01/01/2013;0
950110049;2024;12;950000331;0058;53;P;01/01/2005;5
950110049;2024;12;950000331;0031;29;P;01/09/2023;1
950110049;2024;12;950000331;0011;29;C;21/09/2023;1
950110049;2024;12;950000331;0034;29;P;01/01/2023;1
950110049;2024;12;950000331;0004;52;C;01/01/2005;4
950110049;2024;12;950000331;0018;29;P;01/01/2024;1
950110049;2024;12;950000331;0005;29;P;01/01/2024;1
950110049;2024;12;950000331;0051;28;C;01/01/2024;1
950110080;2024;12;950000315;0075;03A;C;01/01/1980;12
950110080;2024;12;950000364;0122;17;C;01/01/1980;0
950110080;2024;12;950000364;0019;29;C;01/01/1980;0
950110080;2024;12;950000364;0095;18;C;01/01/1980;7
950110080;2024;12;950000364;0025;01A;C;01/01/1980;20
950110080;2024;12;950000364;0100;02B;C;01/01/1980;2
950110080;2024;12;950000364;0099;29;C;01/01/1980;0
950110080;2024;12;950000364;0033;53;C;01/01/1980;0
950110080;2024;12;950000364;0034;53;P;01/01/1980;22
950110080;2024;12;950000364;0005;53;C;01/01/1980;0
950110080;2024;12;950000364;0035;29;C;01/01/1980;0
950110080;2024;12;950000364;0078;03A;C;01/01/1980;10
950110080;2024;12;950000364;0114;07A;C;01/01/1980;0
950110080;2024;12;950000364;0014;53;C;01/01/1980;0
950110080;2024;12;950000364;0091;04;C;01/01/1980;9
950110080;2024;12;950000364;0057;05;C;01/01/1980;9
950110080;2024;12;950000364;0068;06;C;01/01/1980;8
950110080;2024;12;950000364;0043;29;C;01/01/1980;0
950110080;2024;12;950000364;0016;29;C;01/01/1980;0
950110080;2024;12;950000349;0002;29;C;01/01/1980;0
950110080;2024;12;950000364;0112;04;C;01/01/1980;6
950110080;2024;12;950000364;0098;53;C;01/01/1980;0
950110080;2024;12;950000364;0082;27;C;01/01/1980;8
950110080;2024;12;950000364;0020;16;C;01/01/1980;6
950110080;2024;12;950000364;0120;40;C;01/01/1980;0
950110080;2024;12;950000364;0053;29;C;01/01/1980;0
950110080;2024;12;950000364;0103;27;C;01/01/1980;26
950110080;2024;12;950000349;0060;29;C;01/01/1980;0
950110080;2024;12;950000364;0087;29;C;16/05/2018;6
950110080;2024;12;950000364;0037;29;C;01/01/1980;0
950110080;2024;12;950000364;0105;29;C;01/01/1980;0
950110080;2024;12;950000349;0007;07A;C;01/01/1980;0
950110080;2024;12;950000315;0110;28;C;01/01/1980;0
950110080;2024;12;950000364;0102;28;C;01/01/1980;0
950110080;2024;12;950000364;0101;29;P;01/01/1980;12
950110080;2024;12;950000364;0047;29;C;01/01/1980;0
950110080;2024;12;950000364;0051;43;P;01/01/1980;12
950110080;2024;12;950000364;0086;21;P;01/01/1980;18
950110080;2024;12;950000315;0030;29;C;01/01/1980;0
950110080;2024;12;950000315;0046;29;C;01/01/1980;0
950110080;2024;12;950000315;0119;29;C;01/01/1980;0
950110080;2024;12;950000364;0050;71;C;01/01/1980;0
950110080;2024;12;950000364;0062;29;C;01/01/1980;0
950110080;2024;12;950000364;0118;02A;C;01/01/1980;11
950110080;2024;12;950000315;0113;07A;C;01/01/1980;0
950110080;2024;12;950000364;0076;71;C;01/01/1980;0
950110080;2024;12;950000364;0074;08;C;01/01/1980;10
950110080;2024;12;950000364;0083;29;C;01/01/1980;0
950110080;2024;12;950000364;0039;53;C;01/01/1980;0
950110080;2024;12;950000364;0084;53;C;01/01/1980;0
950110080;2024;12;950000364;0064;71;C;01/01/1980;0
950110080;2024;12;950000364;0096;14A;C;01/01/1980;4
950110080;2024;12;950000364;0079;70;C;01/01/1980;0
950110080;2024;12;950000364;0092;28;C;01/01/1980;0
950110080;2024;12;950000364;0081;53;C;26/02/2018;8
950110080;2024;12;950000315;0054;71;M;01/01/1980;0
950110080;2024;12;950000315;0065;71;C;01/01/1980;0
950110080;2024;12;950000364;0090;29;C;01/01/1980;0
950110080;2024;12;950000364;0121;52;C;01/01/1980;0
950110080;2024;12;950000315;0106;27;C;01/01/1980;0
950110080;2024;12;950000364;0052;07B;C;01/06/2017;0
950110080;2024;12;950000364;0061;53;C;01/01/1980;0
950110080;2024;12;950000315;0073;04;C;01/01/1980;2
950110080;2024;12;950000364;0031;07A;C;01/01/1980;4
950110080;2024;12;950000364;0006;53;P;01/01/1980;22
950110080;2024;12;950000364;0094;70;P;01/01/1980;22
950110080;2024;12;950000364;0004;53;P;01/01/1980;22
950110080;2024;12;950000364;0111;53;P;01/01/1980;22
950110080;2024;12;950000364;0072;53;P;01/01/1980;22
950110080;2024;12;950000364;0045;29;P;01/01/1980;17
950110080;2024;12;950000364;0022;29;P;01/01/1980;17
950110080;2024;12;950000364;0097;29;P;01/10/2018;0
950110080;2024;12;950000364;0108;29;P;01/01/1980;17
950110080;2024;12;950000364;0003;53;C;01/01/1980;0
950110080;2024;12;950000364;0088;43;P;01/01/1980;5
950110080;2024;12;950000364;0027;53;P;01/01/1980;22
950110080;2024;12;950000364;0010;52;P;01/01/1980;6
950110080;2024;12;950000364;0109;70;P;01/01/1980;2
950110080;2024;12;950000364;0028;29;C;01/01/1980;0
950110080;2024;12;950000364;0067;29;P;01/01/1980;22
950110080;2024;12;950000364;0080;53;P;01/01/1980;0
950110080;2024;12;950000364;0063;29;P;01/01/1980;17
950110080;2024;12;950000315;0066;28;P;01/01/1980;0
950110080;2024;12;950000364;0055;29;P;01/01/1980;0
950110080;2024;12;950000364;0036;29;P;01/01/1980;17
950110080;2024;12;950000364;0117;29;C;01/01/1980;0
950110080;2024;12;950000364;0009;29;P;01/09/2022;1
950110080;2024;12;950000364;0116;53;P;01/01/1980;22
950110080;2024;12;950000364;0024;29;P;01/01/1980;17
950110080;2024;12;950000364;0008;29;P;01/01/1980;17
950110080;2024;12;950000364;0011;53;P;01/01/1980;22
950110080;2024;12;950000315;0069;70;M;01/01/1980;0
950110080;2024;12;950000364;0089;71;P;01/01/1980;2
950110080;2024;12;950000315;0012;29;C;01/01/2024;0
950110080;2024;12;950000315;0032;53;P;01/01/1980;0
950110080;2024;12;950000364;0044;29;C;01/01/1980;0
950110080;2024;12;950000364;0042;27;P;01/01/1980;17
950110080;2024;12;950000315;0077;29;P;01/01/1980;0
950110080;2024;12;950000364;0040;61;C;26/05/2019;0
950110080;2024;12;950000364;0041;28;P;01/04/2022;4
950110080;2024;12;950000364;0107;29;P;01/01/1980;17
950110080;2024;12;950000315;0026;53;P;01/01/1980;0
950110080;2024;12;950000315;0015;53;P;01/01/1980;0
950110080;2024;12;950000364;0018;29;C;01/01/1980;0
950110080;2024;12;950000364;0059;21;P;01/01/1980;18
950110080;2024;12;950000315;0056;53;P;01/01/1980;0
950110080;2024;12;950000364;0038;53;C;01/01/1980;0
950110080;2024;12;950000364;0058;61;P;26/05/2019;0
950110080;2024;12;950000364;0085;71;C;01/01/1980;0
950110080;2024;12;950000315;0115;73;P;01/01/1980;0
950110080;2024;12;950000315;0013;53;P;01/01/1980;0
950110080;2024;12;950000315;0048;73;P;01/01/1980;0
950110080;2024;12;950000364;0029;29;C;01/01/1980;0
950110080;2024;12;950000364;0104;40;C;01/01/1980;0
950110080;2024;12;950000315;0093;53;P;09/05/2022;0
950110080;2024;12;950000315;0049;53;P;01/01/1980;0
