"","finess_geo","n_patients","n_infected","prevalence","date"
"395812","440041580",19,0,0,2024-10-05
"395813","440048718",2,0,0,2024-10-05
"395814","440050433",15,0,0,2024-10-05
"395815","440055945",1,0,0,2024-10-05
"395816","450000047",8,0,0,2024-10-05
"395817","450000062",30,0,0,2024-10-05
"395818","450000070",11,0,0,2024-10-05
"395819","450000120",1,0,0,2024-10-05
"395820","450000245",5,0,0,2024-10-05
"395821","450000260",1,0,0,2024-10-05
"395822","450000294",7,0,0,2024-10-05
"395823","450000336",1,0,0,2024-10-05
"395824","450002613",111,0,0,2024-10-05
"395825","450010079",9,0,0,2024-10-05
"395826","450012968",2,0,0,2024-10-05
"395827","450021449",13,0,0,2024-10-05
"395828","460000045",14,0,0,2024-10-05
"395829","460000052",2,0,0,2024-10-05
"395830","460000102",9,0,0,2024-10-05
"395831","460000110",49,0,0,2024-10-05
"395832","460000227",1,0,0,2024-10-05
"395833","470000027",29,0,0,2024-10-05
"395834","470000423",60,0,0,2024-10-05
"395835","470000431",11,0,0,2024-10-05
"395836","470000480",26,0,0,2024-10-05
"395837","470000522",2,0,0,2024-10-05
"395838","470000563",2,0,0,2024-10-05
"395839","470000571",1,0,0,2024-10-05
"395840","470016049",4,0,0,2024-10-05
"395841","480000017",20,0,0,2024-10-05
"395842","480000033",1,0,0,2024-10-05
"395843","480000041",1,0,0,2024-10-05
"395844","480000066",1,0,0,2024-10-05
"395845","480000074",1,0,0,2024-10-05
"395846","480002948",4,0,0,2024-10-05
"395847","490000049",121,0,0,2024-10-05
"395848","490000155",26,0,0,2024-10-05
"395849","490000254",1,0,0,2024-10-05
"395850","490000262",10,0,0,2024-10-05
"395851","490000320",2,0,0,2024-10-05
"395852","490000338",1,0,0,2024-10-05
"395853","490000635",48,0,0,2024-10-05
"395854","490000650",1,0,0,2024-10-05
"395855","490001765",35,0,0,2024-10-05
"395856","490002037",20,0,0,2024-10-05
"395857","490004256",1,0,0,2024-10-05
"395858","490007929",2,0,0,2024-10-05
"395859","490014909",23,0,0,2024-10-05
"395860","490015906",10,0,0,2024-10-05
"395861","490020245",2,0,0,2024-10-05
"395862","490540440",1,0,0,2024-10-05
"395863","500000021",18,0,0,2024-10-05
"395864","500000146",9,0,0,2024-10-05
"395865","500000187",40,0,0,2024-10-05
"395866","500000195",1,0,0,2024-10-05
"395867","500000203",5,0,0,2024-10-05
"395868","500000260",6,0,0,2024-10-05
"395869","500000401",3,0,0,2024-10-05
"395870","500000427",2,0,0,2024-10-05
"395871","500000450",33,0,0,2024-10-05
"395872","500000468",7,0,0,2024-10-05
"395873","500000476",1,0,0,2024-10-05
"395874","500000591",5,0,0,2024-10-05
"395875","500002357",4,0,0,2024-10-05
"395876","500026307",5,0,0,2024-10-05
"395877","510000169",32,0,0,2024-10-05
"395878","510000177",1,0,0,2024-10-05
"395879","510000185",7,0,0,2024-10-05
"395880","510000219",1,0,0,2024-10-05
"395881","510000235",18,0,0,2024-10-05
"395882","510000243",6,0,0,2024-10-05
"395883","510000250",6,0,0,2024-10-05
"395884","510000466",1,0,0,2024-10-05
"395885","510000516",18,0,0,2024-10-05
"395886","510002447",69,0,0,2024-10-05
"395887","510002454",1,0,0,2024-10-05
"395888","510002470",13,0,0,2024-10-05
"395889","510004302",30,0,0,2024-10-05
"395890","510012040",2,0,0,2024-10-05
"395891","510024979",15,0,0,2024-10-05
"395892","510025091",2,0,0,2024-10-05
"395893","520000019",1,0,0,2024-10-05
"395894","520000027",16,0,0,2024-10-05
"395895","520000035",1,0,0,2024-10-05
"395896","520000043",5,0,0,2024-10-05
"395897","520000050",1,0,0,2024-10-05
"395898","520000068",16,0,0,2024-10-05
"395899","520004680",6,0,0,2024-10-05
"395900","520004714",7,0,0,2024-10-05
"395901","520004722",1,0,0,2024-10-05
"395902","520005398",2,0,0,2024-10-05
"395903","520780156",1,0,0,2024-10-05
"395904","520780180",4,0,0,2024-10-05
"395905","520780214",7,0,0,2024-10-05
"395906","530000017",40,0,0,2024-10-05
"395907","530000132",1,0,0,2024-10-05
"395908","530000140",2,0,0,2024-10-05
"395909","530000165",3,0,0,2024-10-05
"395910","530000173",34,0,0,2024-10-05
"395911","530000181",1,0,0,2024-10-05
"395912","530000264",69,0,0,2024-10-05
"395913","530031962",5,0,0,2024-10-05
"395914","540000015",22,0,0,2024-10-05
"395915","540000023",12,0,0,2024-10-05
"395916","540000072",2,0,0,2024-10-05
"395917","540000155",26,0,0,2024-10-05
"395918","540000163",8,0,0,2024-10-05
"395919","540000296",5,0,0,2024-10-05
"395920","540000312",1,0,0,2024-10-05
"395921","540000361",3,0,0,2024-10-05
"395922","540000395",2,0,0,2024-10-05
"395923","540000452",4,0,0,2024-10-05
"395924","540000478",13,0,0,2024-10-05
"395925","540001070",13,0,0,2024-10-05
"395926","540001096",44,0,0,2024-10-05
"395927","540001104",2,0,0,2024-10-05
"395928","540001138",31,0,0,2024-10-05
"395929","540001286",27,0,0,2024-10-05
"395930","540002698",101,0,0,2024-10-05
"395931","540013224",7,0,0,2024-10-05
"395932","540014073",1,0,0,2024-10-05
"395933","540026895",14,0,0,2024-10-05
"395934","550000012",29,0,0,2024-10-05
"395935","550000038",2,0,0,2024-10-05
"395936","550000178",21,0,0,2024-10-05
"395937","550000434",23,0,0,2024-10-05
"395938","560000127",49,0,0,2024-10-05
"395939","560000135",61,0,0,2024-10-05
"395940","560000143",51,0,0,2024-10-05
"395941","560000184",9,0,0,2024-10-05
"395942","560000192",12,0,0,2024-10-05
"395943","560000200",5,0,0,2024-10-05
"395944","560000275",1,0,0,2024-10-05
"395945","560000291",2,0,0,2024-10-05
"395946","560000366",2,0,0,2024-10-05
"395947","560000465",1,0,0,2024-10-05
"395948","560002933",6,0,0,2024-10-05
"395949","560002974",1,0,0,2024-10-05
"395950","560007510",7,0,0,2024-10-05
"395951","560008799",11,0,0,2024-10-05
"395952","560015422",2,0,0,2024-10-05
"395953","560029068",4,0,0,2024-10-05
"395954","560030165",1,0,0,2024-10-05
"395955","570000026",1,0,0,2024-10-05
"395956","570000059",26,0,0,2024-10-05
"395957","570000083",6,0,0,2024-10-05
"395958","570000117",22,0,0,2024-10-05
"395959","570000166",1,0,0,2024-10-05
"395960","570000216",39,0,0,2024-10-05
"395961","570000281",3,0,0,2024-10-05
"395962","570000349",47,0,0,2024-10-05
"395963","570000356",5,0,0,2024-10-05
"395964","570000364",2,0,0,2024-10-05
"395965","570000455",4,0,0,2024-10-05
"395966","570000562",2,0,0,2024-10-05
"395967","570000596",4,0,0,2024-10-05
"395968","570000646",12,0,0,2024-10-05
"395969","570000661",1,0,0,2024-10-05
"395970","570000687",2,0,0,2024-10-05
"395971","570000893",2,0,0,2024-10-05
"395972","570000901",15,0,0,2024-10-05
"395973","570000950",4,0,0,2024-10-05
"395974","570000968",1,0,0,2024-10-05
"395975","570000992",2,0,0,2024-10-05
"395976","570001016",2,0,0,2024-10-05
"395977","570001057",9,0,0,2024-10-05
"395978","570003079",7,0,0,2024-10-05
"395979","570005215",2,0,0,2024-10-05
"395980","570009670",3,0,0,2024-10-05
"395981","570026252",32,0,0,2024-10-05
"395982","570026682",69,0,0,2024-10-05
"395983","580004836",2,0,0,2024-10-05
"395984","580780138",5,0,0,2024-10-05
"395985","580780187",1,0,0,2024-10-05
"395986","580972610",1,0,0,2024-10-05
"395987","580972644",1,0,0,2024-10-05
"395988","580972651",1,0,0,2024-10-05
"395989","580972669",5,0,0,2024-10-05
"395990","580972677",3,0,0,2024-10-05
"395991","580972685",10,0,0,2024-10-05
"395992","580972693",34,0,0,2024-10-05
"395993","590000014",4,0,0,2024-10-05
"395994","590000121",36,0,0,2024-10-05
"395995","590000188",22,0,0,2024-10-05
"395996","590000337",50,0,0,2024-10-05
"395997","590000428",59,0,0,2024-10-05
"395998","590000436",20,0,0,2024-10-05
"395999","590000469",29,0,0,2024-10-05
"396000","590000477",5,0,0,2024-10-05
"396001","590000527",5,0,0,2024-10-05
"396002","590000535",51,0,0,2024-10-05
"396003","590000543",1,0,0,2024-10-05
"396004","590000592",35,0,0,2024-10-05
"396005","590000600",3,0,0,2024-10-05
"396006","590000618",118,0,0,2024-10-05
"396007","590000691",4,0,0,2024-10-05
"396008","590000758",45,0,0,2024-10-05
"396009","590000766",2,0,0,2024-10-05
"396010","590000774",15,0,0,2024-10-05
"396011","590001004",34,0,0,2024-10-05
"396012","590001749",7,0,0,2024-10-05
"396013","590006607",33,0,0,2024-10-05
"396014","590006896",16,0,0,2024-10-05
"396015","590008041",11,0,0,2024-10-05
"396016","590047718",1,0,0,2024-10-05
"396017","590049565",1,0,0,2024-10-05
"396018","590052056",31,0,0,2024-10-05
"396019","590065223",1,0,0,2024-10-05
"396020","590780060",2,0,0,2024-10-05
"396021","590780094",2,0,0,2024-10-05
"396022","590780250",3,0,0,2024-10-05
"396023","590780268",20,0,0,2024-10-05
"396024","590780284",41,0,0,2024-10-05
"396025","590780342",3,0,0,2024-10-05
"396026","590780383",14,0,0,2024-10-05
"396027","590781571",2,0,0,2024-10-05
"396028","590781951",4,0,0,2024-10-05
"396029","590782298",7,0,0,2024-10-05
"396030","590782546",5,0,0,2024-10-05
"396031","590782553",14,0,0,2024-10-05
"396032","590784864",4,0,0,2024-10-05
"396033","590785374",6,0,0,2024-10-05
"396034","590787586",32,0,0,2024-10-05
"396035","590788964",6,0,0,2024-10-05
"396036","590790655",2,0,0,2024-10-05
"396037","590791091",2,0,0,2024-10-05
"396038","590791653",5,0,0,2024-10-05
"396039","590796975",64,0,0,2024-10-05
"396040","590797353",82,0,0,2024-10-05
"396041","590801106",91,0,0,2024-10-05
"396042","590804696",52,0,0,2024-10-05
"396043","590806360",4,0,0,2024-10-05
"396044","590811279",58,0,0,2024-10-05
"396045","590812186",2,0,0,2024-10-05
"396046","590813176",6,0,0,2024-10-05
"396047","590813382",3,0,0,2024-10-05
"396048","590813507",6,0,0,2024-10-05
"396049","590815056",6,0,0,2024-10-05
"396050","590816310",18,0,0,2024-10-05
"396051","590817458",6,0,0,2024-10-05
"396052","590817839",1,0,0,2024-10-05
"396053","600000053",22,0,0,2024-10-05
"396054","600000152",4,0,0,2024-10-05
"396055","600000186",14,0,0,2024-10-05
"396056","600000194",74,0,0,2024-10-05
"396057","600000285",4,0,0,2024-10-05
"396058","600000467",33,0,0,2024-10-05
"396059","600010862",7,0,0,2024-10-05
"396060","600013999",2,0,0,2024-10-05
"396061","600100101",2,0,0,2024-10-05
"396062","600100168",8,0,0,2024-10-05
"396063","600100184",2,0,0,2024-10-05
"396064","600100754",10,0,0,2024-10-05
"396065","600100861",1,0,0,2024-10-05
"396066","600110175",6,0,0,2024-10-05
"396067","600113476",76,0,0,2024-10-05
"396068","610000044",16,0,0,2024-10-05
"396069","610000051",38,0,0,2024-10-05
"396070","610000069",48,0,0,2024-10-05
"396071","610000077",3,0,0,2024-10-05
"396072","610000093",1,0,0,2024-10-05
"396073","610000119",19,0,0,2024-10-05
"396074","610006421",3,0,0,2024-10-05
"396075","610780116",8,0,0,2024-10-05
"396076","620000026",18,0,0,2024-10-05
"396077","620000034",58,0,0,2024-10-05
"396078","620000224",63,0,0,2024-10-05
"396079","620000240",6,0,0,2024-10-05
"396080","620000257",91,0,0,2024-10-05
"396081","620000323",61,0,0,2024-10-05
"396082","620000349",45,0,0,2024-10-05
"396083","620000653",87,0,0,2024-10-05
"396084","620003202",60,0,0,2024-10-05
"396085","620003350",8,0,0,2024-10-05
"396086","620003376",13,0,0,2024-10-05
"396087","620006049",3,0,0,2024-10-05
"396088","620025346",12,0,0,2024-10-05
"396089","620100099",17,0,0,2024-10-05
"396090","620100487",13,0,0,2024-10-05
"396091","620100735",9,0,0,2024-10-05
"396092","620100750",5,0,0,2024-10-05
"396093","620101311",12,0,0,2024-10-05
"396094","620101501",23,0,0,2024-10-05
"396095","620105940",1,0,0,2024-10-05
"396096","620116046",1,0,0,2024-10-05
"396097","620118513",18,0,0,2024-10-05
"396098","630000016",1,0,0,2024-10-05
"396099","630000404",80,0,0,2024-10-05
"396100","630000412",9,0,0,2024-10-05
"396101","630000420",21,0,0,2024-10-05
"396102","630000438",15,0,0,2024-10-05
"396103","630000446",27,0,0,2024-10-05
"396104","630000479",14,0,0,2024-10-05
"396105","630000560",2,0,0,2024-10-05
"396106","630780211",7,0,0,2024-10-05
"396107","630780369",4,0,0,2024-10-05
"396108","630781268",53,0,0,2024-10-05
"396109","630781821",1,0,0,2024-10-05
"396110","630781839",10,0,0,2024-10-05
"396111","630783538",2,0,0,2024-10-05
"396112","640000162",51,0,0,2024-10-05
"396113","640000402",10,0,0,2024-10-05
"396114","640000410",33,0,0,2024-10-05
"396115","640000428",1,0,0,2024-10-05
"396116","640000436",1,0,0,2024-10-05
"396117","640000600",48,0,0,2024-10-05
"396118","640005591",1,0,0,2024-10-05
"396119","640016580",8,0,0,2024-10-05
"396120","640017646",9,0,0,2024-10-05
"396121","640018206",21,0,0,2024-10-05
"396122","640019634",2,0,0,2024-10-05
"396123","640020681",2,0,0,2024-10-05
"396124","640020715",2,0,0,2024-10-05
"396125","640780268",7,0,0,2024-10-05
"396126","640780490",9,0,0,2024-10-05
"396127","640780557",4,0,0,2024-10-05
"396128","640780623",1,0,0,2024-10-05
"396129","640780672",1,0,0,2024-10-05
"396130","640780748",8,0,0,2024-10-05
"396131","640780938",10,0,0,2024-10-05
"396132","640780946",15,0,0,2024-10-05
"396133","640781225",5,0,0,2024-10-05
"396134","640781308",1,0,0,2024-10-05
"396135","640789640",5,0,0,2024-10-05
"396136","650000045",10,0,0,2024-10-05
"396137","650000052",5,0,0,2024-10-05
"396138","650000417",29,0,0,2024-10-05
"396139","650002579",4,0,0,2024-10-05
"396140","650780182",3,0,0,2024-10-05
"396141","650780398",1,0,0,2024-10-05
"396142","650780679",14,0,0,2024-10-05
"396143","650784218",11,0,0,2024-10-05
"396144","660000084",96,0,0,2024-10-05
"396145","660000167",1,0,0,2024-10-05
"396146","660006305",6,0,0,2024-10-05
"396147","660009689",2,0,0,2024-10-05
"396148","660013012",14,0,0,2024-10-05
"396149","660780628",4,0,0,2024-10-05
"396150","660780669",14,0,0,2024-10-05
"396151","660780776",17,0,0,2024-10-05
"396152","660780784",18,0,0,2024-10-05
"396153","660790387",40,0,0,2024-10-05
"396154","670000025",80,0,0,2024-10-05
"396155","670000157",44,0,0,2024-10-05
"396156","670000165",33,0,0,2024-10-05
"396157","670000215",1,0,0,2024-10-05
"396158","670000272",20,0,0,2024-10-05
"396159","670000306",3,0,0,2024-10-05
"396160","670000397",17,0,0,2024-10-05
"396161","670000405",2,0,0,2024-10-05
"396162","670013325",1,0,0,2024-10-05
"396163","670013341",1,0,0,2024-10-05
"396164","670014042",1,0,0,2024-10-05
"396165","670017458",2,0,0,2024-10-05
"396166","670018068",17,0,0,2024-10-05
"396167","670020098",20,0,0,2024-10-05
"396168","670780113",13,0,0,2024-10-05
"396169","670780170",7,0,0,2024-10-05
"396170","670780188",10,0,0,2024-10-05
"396171","670780212",26,0,0,2024-10-05
"396172","670780378",13,0,0,2024-10-05
"396173","670780386",5,0,0,2024-10-05
"396174","670783133",4,0,0,2024-10-05
"396175","670783273",94,0,0,2024-10-05
"396176","670797539",5,0,0,2024-10-05
"396177","670798636",6,0,0,2024-10-05
"396178","680000122",1,0,0,2024-10-05
"396179","680000320",9,0,0,2024-10-05
"396180","680000494",4,0,0,2024-10-05
"396181","680000544",22,0,0,2024-10-05
"396182","680000577",4,0,0,2024-10-05
"396183","680000601",5,0,0,2024-10-05
"396184","680000684",78,0,0,2024-10-05
"396185","680000700",11,0,0,2024-10-05
"396186","680000874",1,0,0,2024-10-05
"396187","680000882",2,0,0,2024-10-05
"396188","680001195",10,0,0,2024-10-05
"396189","680004546",114,0,0,2024-10-05
"396190","680004553",4,0,0,2024-10-05
"396191","680004579",2,0,0,2024-10-05
"396192","680020096",4,0,0,2024-10-05
"396193","690000013",13,0,0,2024-10-05
"396194","690000021",4,0,0,2024-10-05
"396195","690000047",1,0,0,2024-10-05
"396196","690000088",17,0,0,2024-10-05
"396197","690000245",8,0,0,2024-10-05
"396198","690000427",8,0,0,2024-10-05
"396199","690000575",88,0,0,2024-10-05
"396200","690000583",2,0,0,2024-10-05
"396201","690000625",10,0,0,2024-10-05
"396202","690000633",1,0,0,2024-10-05
"396203","690000773",3,0,0,2024-10-05
"396204","690000880",37,0,0,2024-10-05
"396205","690007539",59,0,0,2024-10-05
"396206","690019849",4,0,0,2024-10-05
"396207","690022959",10,0,0,2024-10-05
"396208","690023239",6,0,0,2024-10-05
"396209","690023411",24,0,0,2024-10-05
"396210","690029186",2,0,0,2024-10-05
"396211","690041124",16,0,0,2024-10-05
"396212","690041132",42,0,0,2024-10-05
"396213","690043476",1,0,0,2024-10-05
"396214","690052212",1,0,0,2024-10-05
"396215","690054713",19,0,0,2024-10-05
"396216","690054721",18,0,0,2024-10-05
"396217","690780150",7,0,0,2024-10-05
"396218","690780226",1,0,0,2024-10-05
"396219","690780259",2,0,0,2024-10-05
"396220","690780358",10,0,0,2024-10-05
"396221","690780366",9,0,0,2024-10-05
"396222","690780390",10,0,0,2024-10-05
"396223","690780648",21,0,0,2024-10-05
"396224","690780655",18,0,0,2024-10-05
"396225","690780663",5,0,0,2024-10-05
"396226","690783154",94,0,0,2024-10-05
"396227","690784137",103,0,0,2024-10-05
"396228","690784152",85,0,0,2024-10-05
"396229","690784178",34,0,0,2024-10-05
"396230","690784186",36,0,0,2024-10-05
"396231","690784194",4,0,0,2024-10-05
"396232","690784202",8,0,0,2024-10-05
"396233","690787429",2,0,0,2024-10-05
"396234","690787478",5,0,0,2024-10-05
"396235","690791082",1,0,0,2024-10-05
"396236","690793468",13,0,0,2024-10-05
"396237","690805361",150,0,0,2024-10-05
"396238","690807367",12,0,0,2024-10-05
"396239","700000011",5,0,0,2024-10-05
"396240","700000029",29,0,0,2024-10-05
"396241","700780059",3,0,0,2024-10-05
"396242","700780174",3,0,0,2024-10-05
"396243","700780208",6,0,0,2024-10-05
"396244","710006859",9,0,0,2024-10-05
"396245","710010067",19,0,0,2024-10-05
"396246","710010786",11,0,0,2024-10-05
"396247","710780917",12,0,0,2024-10-05
"396248","710781410",2,0,0,2024-10-05
"396249","710781824",3,0,0,2024-10-05
"396250","710978107",1,0,0,2024-10-05
"396251","710978123",1,0,0,2024-10-05
"396252","710978131",2,0,0,2024-10-05
"396253","710978156",1,0,0,2024-10-05
"396254","710978180",2,0,0,2024-10-05
"396255","710978230",1,0,0,2024-10-05
"396256","710978255",1,0,0,2024-10-05
"396257","710978263",41,0,0,2024-10-05
"396258","710978289",100,0,0,2024-10-05
"396259","710978313",14,0,0,2024-10-05
"396260","710978347",32,0,0,2024-10-05
"396261","720000033",56,0,0,2024-10-05
"396262","720000124",2,0,0,2024-10-05
"396263","720000199",37,0,0,2024-10-05
"396264","720000231",7,0,0,2024-10-05
"396265","720000249",4,0,0,2024-10-05
"396266","720000389",2,0,0,2024-10-05
"396267","720000470",7,0,0,2024-10-05
"396268","720000520",2,0,0,2024-10-05
"396269","720001437",17,0,0,2024-10-05
"396270","720016179",11,0,0,2024-10-05
"396271","720017748",12,0,0,2024-10-05
"396272","720023068",3,0,0,2024-10-05
"396273","730000031",70,0,0,2024-10-05
"396274","730000049",1,0,0,2024-10-05
"396275","730000080",10,0,0,2024-10-05
"396276","730000098",10,0,0,2024-10-05
"396277","730000247",15,0,0,2024-10-05
"396278","730000262",21,0,0,2024-10-05
"396279","730004298",11,0,0,2024-10-05
"396280","730012499",5,0,0,2024-10-05
"396281","730783644",3,0,0,2024-10-05
"396282","740000062",1,0,0,2024-10-05
"396283","740000237",83,0,0,2024-10-05
"396284","740000286",2,0,0,2024-10-05
"396285","740000294",3,0,0,2024-10-05
"396286","740000302",18,0,0,2024-10-05
"396287","740000328",25,0,0,2024-10-05
"396288","740011481",1,0,0,2024-10-05
"396289","740014345",15,0,0,2024-10-05
"396290","740014691",3,0,0,2024-10-05
"396291","740780416",19,0,0,2024-10-05
"396292","740780424",12,0,0,2024-10-05
"396293","740781141",53,0,0,2024-10-05
"396294","740781166",1,0,0,2024-10-05
"396295","740781224",32,0,0,2024-10-05
"396296","740788617",3,0,0,2024-10-05
"396297","750000481",5,0,0,2024-10-05
"396298","750000499",28,0,0,2024-10-05
"396299","750000523",92,0,0,2024-10-05
"396300","750000549",28,0,0,2024-10-05
"396301","750027369",1,0,0,2024-10-05
"396302","750041543",4,0,0,2024-10-05
"396303","750055287",5,0,0,2024-10-05
"396304","750100018",14,0,0,2024-10-05
"396305","750100042",67,0,0,2024-10-05
"396306","750100075",81,0,0,2024-10-05
"396307","750100083",8,0,0,2024-10-05
"396308","750100091",52,0,0,2024-10-05
"396309","750100109",57,0,0,2024-10-05
"396310","750100125",173,0,0,2024-10-05
"396311","750100166",98,0,0,2024-10-05
"396312","750100208",105,0,0,2024-10-05
"396313","750100232",80,0,0,2024-10-05
"396314","750100273",77,0,0,2024-10-05
"396315","750100299",3,0,0,2024-10-05
"396316","750150013",12,0,0,2024-10-05
"396317","750150104",50,0,0,2024-10-05
"396318","750150146",5,0,0,2024-10-05
"396319","750150187",7,0,0,2024-10-05
"396320","750150237",25,0,0,2024-10-05
"396321","750150252",8,0,0,2024-10-05
"396322","750150260",6,0,0,2024-10-05
"396323","750150286",3,0,0,2024-10-05
"396324","750150344",2,0,0,2024-10-05
"396325","750150377",1,0,0,2024-10-05
"396326","750160012",26,0,0,2024-10-05
"396327","750300014",3,0,0,2024-10-05
"396328","750300071",11,0,0,2024-10-05
"396329","750300089",3,0,0,2024-10-05
"396330","750300097",13,0,0,2024-10-05
"396331","750300121",6,0,0,2024-10-05
"396332","750300139",7,0,0,2024-10-05
"396333","750300154",9,0,0,2024-10-05
"396334","750300360",12,0,0,2024-10-05
"396335","750300493",2,0,0,2024-10-05
"396336","750300550",3,0,0,2024-10-05
"396337","750300592",4,0,0,2024-10-05
"396338","750300667",4,0,0,2024-10-05
"396339","750300741",3,0,0,2024-10-05
"396340","750300766",8,0,0,2024-10-05
"396341","750300774",3,0,0,2024-10-05
"396342","750300840",16,0,0,2024-10-05
"396343","750300857",2,0,0,2024-10-05
"396344","750300881",2,0,0,2024-10-05
"396345","750300915",17,0,0,2024-10-05
"396346","750300931",5,0,0,2024-10-05
"396347","750301137",12,0,0,2024-10-05
"396348","750301145",16,0,0,2024-10-05
"396349","750301160",7,0,0,2024-10-05
"396350","750790164",1,0,0,2024-10-05
"396351","750801441",3,0,0,2024-10-05
"396352","750803447",85,0,0,2024-10-05
"396353","750803454",87,0,0,2024-10-05
"396354","760000018",30,0,0,2024-10-05
"396355","760000042",3,0,0,2024-10-05
"396356","760000059",1,0,0,2024-10-05
"396357","760000141",9,0,0,2024-10-05
"396358","760000158",140,0,0,2024-10-05
"396359","760000166",22,0,0,2024-10-05
"396360","760000174",1,0,0,2024-10-05
"396361","760000182",11,0,0,2024-10-05
"396362","760000356",7,0,0,2024-10-05
"396363","760000364",18,0,0,2024-10-05
"396364","760000372",9,0,0,2024-10-05
"396365","760000463",42,0,0,2024-10-05
"396366","760021329",23,0,0,2024-10-05
"396367","760025312",9,0,0,2024-10-05
"396368","760027292",7,0,0,2024-10-05
"396369","760041368",2,0,0,2024-10-05
"396370","760780205",4,0,0,2024-10-05
"396371","760780510",8,0,0,2024-10-05
"396372","760780619",13,0,0,2024-10-05
"396373","760780668",2,0,0,2024-10-05
"396374","760780783",3,0,0,2024-10-05
"396375","760780791",10,0,0,2024-10-05
"396376","760783035",2,0,0,2024-10-05
"396377","760783159",1,0,0,2024-10-05
"396378","760783522",12,0,0,2024-10-05
"396379","760805770",56,0,0,2024-10-05
"396380","760921809",11,0,0,2024-10-05
"396381","770000131",31,0,0,2024-10-05
"396382","770000149",37,0,0,2024-10-05
"396383","770000156",51,0,0,2024-10-05
"396384","770000164",27,0,0,2024-10-05
"396385","770000172",28,0,0,2024-10-05
"396386","770000180",1,0,0,2024-10-05
"396387","770000214",9,0,0,2024-10-05
"396388","770000446",76,0,0,2024-10-05
"396389","770019032",63,0,0,2024-10-05
"396390","770020477",29,0,0,2024-10-05
"396391","770300010",12,0,0,2024-10-05
"396392","770300135",25,0,0,2024-10-05
"396393","770300143",10,0,0,2024-10-05
"396394","770790707",9,0,0,2024-10-05
"396395","770813400",4,0,0,2024-10-05
"396396","780000287",61,0,0,2024-10-05
"396397","780000295",20,0,0,2024-10-05
"396398","780000303",5,0,0,2024-10-05
"396399","780000311",67,0,0,2024-10-05
"396400","780000329",59,0,0,2024-10-05
"396401","780000337",11,0,0,2024-10-05
"396402","780000345",1,0,0,2024-10-05
"396403","780000378",3,0,0,2024-10-05
"396404","780000386",1,0,0,2024-10-05
"396405","780000428",1,0,0,2024-10-05
"396406","780018727",9,0,0,2024-10-05
"396407","780022737",5,0,0,2024-10-05
"396408","780140018",3,0,0,2024-10-05
"396409","780150017",4,0,0,2024-10-05
"396410","780150066",7,0,0,2024-10-05
"396411","780300075",5,0,0,2024-10-05
"396412","780300125",8,0,0,2024-10-05
"396413","780300208",4,0,0,2024-10-05
"396414","780300323",15,0,0,2024-10-05
"396415","780300406",25,0,0,2024-10-05
"396416","780300414",12,0,0,2024-10-05
"396417","780300422",33,0,0,2024-10-05
"396418","780300455",6,0,0,2024-10-05
"396419","780630026",2,0,0,2024-10-05
"396420","780800256",124,0,0,2024-10-05
"396421","790000087",63,0,0,2024-10-05
"396422","790000111",2,0,0,2024-10-05
"396423","790000137",2,0,0,2024-10-05
"396424","790003537",1,0,0,2024-10-05
"396425","790009948",6,0,0,2024-10-05
"396426","790019848",28,0,0,2024-10-05
"396427","800000143",46,0,0,2024-10-05
"396428","800000184",1,0,0,2024-10-05
"396429","800000200",2,0,0,2024-10-05
"396430","800000226",14,0,0,2024-10-05
"396431","800000275",5,0,0,2024-10-05
"396432","800000390",3,0,0,2024-10-05
"396433","800000432",13,0,0,2024-10-05
"396434","800000440",1,0,0,2024-10-05
"396435","800000507",3,0,0,2024-10-05
"396436","800000614",3,0,0,2024-10-05
"396437","800002503",5,0,0,2024-10-05
"396438","800006124",154,0,0,2024-10-05
"396439","800009466",3,0,0,2024-10-05
"396440","800009920",16,0,0,2024-10-05
"396441","800013179",5,0,0,2024-10-05
"396442","800015729",5,0,0,2024-10-05
"396443","800017253",1,0,0,2024-10-05
"396444","800018491",1,0,0,2024-10-05
"396445","810000224",33,0,0,2024-10-05
"396446","810000448",2,0,0,2024-10-05
"396447","810000505",26,0,0,2024-10-05
"396448","810000513",1,0,0,2024-10-05
"396449","810000521",36,0,0,2024-10-05
"396450","810000539",1,0,0,2024-10-05
"396451","810000562",10,0,0,2024-10-05
"396452","810101170",3,0,0,2024-10-05
"396453","810101444",8,0,0,2024-10-05
"396454","820000032",22,0,0,2024-10-05
"396455","820000040",25,0,0,2024-10-05
"396456","820000057",12,0,0,2024-10-05
"396457","820000065",5,0,0,2024-10-05
"396458","820000883",5,0,0,2024-10-05
"396459","830000279",16,0,0,2024-10-05
"396460","830000287",49,0,0,2024-10-05
"396461","830000295",15,0,0,2024-10-05
"396462","830000311",53,0,0,2024-10-05
"396463","830000337",8,0,0,2024-10-05
"396464","830000345",59,0,0,2024-10-05
"396465","830100103",6,0,0,2024-10-05
"396466","830100251",6,0,0,2024-10-05
"396467","830100319",11,0,0,2024-10-05
"396468","830100327",4,0,0,2024-10-05
"396469","830100368",2,0,0,2024-10-05
"396470","830100392",6,0,0,2024-10-05
"396471","830100418",3,0,0,2024-10-05
"396472","830100434",7,0,0,2024-10-05
"396473","830100459",3,0,0,2024-10-05
"396474","830100475",3,0,0,2024-10-05
"396475","830100558",10,0,0,2024-10-05
"396476","830100574",29,0,0,2024-10-05
